"","Peoplesoft Level 4 Organization","Peoplesoft Level 5 Organization","Dept","Empl ID","D/I","Direct Pct of Total Hours - Aug 2016 - Jul 2017","Direct Pct of Base (Working) Hours -Aug 2016 - Jul 2017","Pct Indirect - Aug 2016 - Jul 2017","Total Labor Hours - Aug 2016 - Jul 2017","Total Base Labor Hours - Aug 2016 - Jul 2017","Total Indirect Labor Hours - Aug 2016 - Jul 2017","Direct Labor Hours - Aug 2016 - Jul 2017","Overtime Hours - Aug 2016 - Jul 2017","0041 / 0045 / 0061 PTO / Vacation / Sick Labor Hours - Aug 2016 - Jul 2017","0071 / 0077 / 0082 Personal Labor Hours - Aug 2016 - Jul 2017","0081 / Jury Duty Labor Hours - Aug 2016 - Jul 2017","0091 / Bereavement Labor Hours - Aug 2016 - Jul 2017","0094 / Military Leave Labor Hours - Aug 2016 - Jul 2017","0051 / Holiday Labor Hours - Aug 2016 - Jul 2017","Missing Labor Hours - Aug 2016 - Jul 2017","Mod Time Labor Hours - Aug 2016 - Jul 2017","SCA / Location Labor Hours - Aug 2016 - Jul 2017","Shift 2 Labor Hours - Aug 2016 - Jul 2017","Shift 3 Labor Hours - Aug 2016 - Jul 2017","Shift 4 Labor Hours - Aug 2016 - Jul 2017","Shift 5 Labor Hours - Aug 2016 - Jul 2017","Shift 6 Labor Hours - Aug 2016 - Jul 2017","Shift 7 Labor Hours - Aug 2016 - Jul 2017","NBI Labor Hours - Aug 2016 - Jul 2017","Hire Date","Union Code","Standard Hours","Work Schedule","state","Job Code","Grade","Title","Fringe Pool","Regular / Temporary","Reporting Level","Awaiting Access Labor Hours - Aug 2016 - Jul 2017","PAL Labor Hours - Aug 2016 - Jul 2017","Mgmt Alloc Labor Hours - Aug 2016 - Jul 2017","Primary Program Charged - 2016","Primary Program MA - 2016","Secondary Program Charged - 2016","emst","Term Class","Last Date Worked"
"3741","Engineering","Field","20448","X21814","D",0.879377431906615,1,0,2056,1808,0,1808,0,152,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,2005-10-24,"RTL",40,"SWW","GA","CE08","G09","Sr Systems Engineer II","FR 02","R","8",0,0,0,"PGM430","BU6","PGM559","1","0","."
"3742","Engineering","Field","20448","X27178","D",0.867156862745098,1,0,2040,1769,0,1769,0,175,0,0,0,0,96,0,0,0,0,0,0,0,0,0,3.3,1985-07-08,"RTL",40,"SWW","GA","CE10","G11","Sr Principal Systems Engr","FR 02","R","8",0,0,0,"PGM430","BU6","PGM559","1","0","."
"3743","Engineering","Field","20448","X11001","D",0.986111111111111,0.986111111111111,0.0138888888888889,144,144,2,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-05,"RTF",40,"SWW","GA","CF54","G10","Principal Tech Support Engr","FR 05","R","8",0,0,0,"PGM559","BU6","PGM430","1","0","."
"3744","Engineering","Field","20448","X24426","D",0.829985301322881,1,0,2041,1694,0,1694,0,127,0,0,0,116.1,104,0,2,0,0,0,0,0,0,0,0,2015-05-11,"RTL",40,"SWW","GA","SB74","G06","MPM Specialist I","FR 02","R","8",0,0,0,"PGM430","BU6","PGM886","1","0","."
"3745","Engineering","Field","20448","X24995","D",0.865421455938697,1,0,2088,1807,0,1807,21,177,0,8,0,0,96,0,-6,0,0,0,0,0,0,0,0.5,1983-03-01,"RTL",40,"SWW","GA","CF54","G10","Principal Tech Support Engr","FR 02","R","8",0,0,0,"PGM430","BU6","PGM559","1","0","."
"3746","Engineering","Field","20448","X29300","D",0.901432181971356,1,0,2374,2140,0,2140,370,130,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1986-10-27,"RTL",40,"SWW","GA","SB77","G09","Principal Material Program Man","FR 02","R","8",0,0,0,"PGM430","BU6","PGM559","1","0","."
"3747","Engineering","Field","20448","X18806","D",0.865356971729756,0.999446596568899,0.000553403431101273,2087,1807,1,1806,11,177,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1988-05-23,"RTL",40,"N13","GA","CF54","G10","Principal Tech Support Engr","FR 02","R","8",0,0,0,"PGM430","BU6","PGM559","1","0","."
"3748","Engineering","Field","20448","X16793","D",0.893946503988738,1,0,2131,1905,0,1905,86,138,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,2003-08-04,"RTL",40,"SWW","GA","BJ58","G06","User Applications Liaison I","FR 02","R","8",0,0,0,"PGM430","BU6","PGM559","1","0","."
"3749","Engineering","Field","20448","X10845","D",0.844099077221952,1,0,2059,1738,0,1738,0,225,0,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1984-04-16,"RTL",40,"SWW","GA","CE10","G11","Sr Principal Systems Engr","FR 02","R","7",0,0,0,"PGM430","BU6","PGM559","1","0","."
"3750","Engineering","Field","20456","X23588","D",0.820327552986512,0.906333155934007,0.0941990420436402,2076,1879,177,1703,0,93,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1224.5,2010-05-03,"RTL",40,"TF3","TX","CF22","E44","Engineering Fellow","FR 02","R","5",0,0,0,"PGM702","BU3","PGM686","1","0","."
"3751","Engineering","Field","20460","X25141","D",0.818313953488372,0.998817267888823,0.00118273211117682,2064,1691,2,1689,0,141,0,0,0,128,104,0,-20,0,0,0,0,0,0,0,0,2009-05-04,"RTL",40,"SWW","CO","CF37","G09","Sr Multi-Disciplined Eng II","FR 02","R","7",0,0,0,"PGM362","BU6","PGM339","1","0","."
"3752","Engineering","Field","20460","X14750","D",0.612056392805056,0.717787913340935,0.282212086659065,2057,1754,495,1259,23,119,0,8,0,56,120,0,0,0,0,0,0,0,0,0,0,2015-03-09,"RTF",40,"SWW","CA","DA81","G07","Field Engineer II","FR 05","R","8",0,0,0,"PGM863","BU6","Indirect","1","0","."
"3753","Engineering","Field","20460","X28589","D",0.831370701837023,0.944860813704497,0.0551391862955032,2123,1868,103,1765,80,151,0,0,0,0,104,0,0,0,0,0,0,0,0,0,19.5,2005-03-28,"RTF",40,"Z07","CA","DA60","G08","Sr Field Engineer I","FR 05","R","8",0,0,0,"PGM863","BU6","PGM362","1","0","."
"3754","Engineering","Field","20460","X13854","D",0.824165491302304,0.930961232076474,0.0690387679235263,2127,1883,130,1753,115,92,0,0,0,56,96,0,0,0,0,0,0,0,0,0,0,2015-05-26,"RTL",40,"SWW","MA","DA60","G08","Sr Field Engineer I","FR 02","R","7",0,0,0,"PGM362","BU6","Indirect","1","0","."
"3755","Engineering","Field","20460","X11586","D",0.89437585733882,1,0,2187,1956,0,1956,163,127,0,0,0,0,104,0,-5,0,0,0,0,0,0,0,0,1996-11-11,"RTL",40,"N27","FL","DA61","G09","Sr Field Engineer II","FR 02","R","8",0,0,0,"PGM362","BU6","PGM836","1","0","."
"3756","Engineering","Field","20460","X26065","D",0.884078884078884,1,0,2079,1838,0,1838,12,137,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1985-12-09,"RTL",40,"SWW","CA","CE09","G10","Principal Systems Engineer","FR 02","R","7",0,0,0,"PGM377","BU4",NA,"1","0","."
"3757","Engineering","Field","20460","X11250","D",0.851729038370441,0.999444135630906,0.000555864369093941,2111,1799,1,1798,62,208,0,0,0,0,104,0,0,0,0,0,0,0,0,0,3,1986-08-04,"RTL",40,"N27","FL","DA90","G09","Sr Eng Logistics Spec II","FR 02","R","8",0,0,0,"PGM362","BU6","PGM339","1","0","."
"3758","Engineering","Field","20460","X20427","D",0.87660790852787,1,0,2099,1840,0,1840,19,155,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2008-05-27,"RTL",40,"SWW","CO","DA60","G08","Sr Field Engineer I","FR 02","R","7",0,0,0,"PGM362","BU6",NA,"1","0","."
"3759","Engineering","Field","20460","X17706","D",0.884615384615385,0.993520518358531,0.00647948164146868,2080,1852,12,1840,0,124,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1994-08-01,"RTF",40,"SWW","MA","DA60","G08","Sr Field Engineer I","FR 05","R","7",0,0,0,"PGM362","BU6","Indirect","1","0","."
"3760","Engineering","Field","20460","X28379","D",0.806160382368561,0.971830985915493,0.028169014084507,1883,1562,44,1518,46,202,0,0,24,0,96,4,0,0,0,0,0,0,0,0,294.7,2001-01-09,"RTL",40,"TF3","VA","CF13","G11","Manager III-Program Management","FR 02","R","6",0,0,0,"PGM362","BU6","PGM895","1","0","."
"3761","Engineering","Field","20460","X17160","D",0.911894273127753,0.997857525441885,0.00214247455811462,2043,1867,4,1863,3,72,0,0,0,0,104,7,-7,0,0,0,0,0,0,0,61,2015-11-30,"RTF",40,"SWW","CO","DA61","G09","Sr Field Engineer II","FR 05","R","7",0,0,0,"PGM362","BU6","PGM895","1","0","."
"3762","Engineering","Field","20460","X10871","D",0.75334323922734,0.858352144469526,0.141647855530474,2019,1772,251,1521,0,120,0,0,23,0,104,0,0,0,0,0,0,0,0,0,0.1,1986-06-02,"RTL",40,"SWW","MA","NA05","G05","Administrative Specialist Sr","FR 02","R","7",0,950.7,0,"Mgmt Alloc","HQ","Indirect","1","0","."
"3763","Engineering","Field","20502","X17902","D",0.0971089696071164,0.119744058500914,0.880255941499086,1349,1094,963,131,0,106,0,0,0,80,70,0,0,0,0,0,0,0,0,0,0,2016-12-05,"RTF",40,"SWW","IN","NT05","G05","Tech Support Specialist Sr","FR 05","R","7",0,0,0,"Indirect","HQ","PGM613","1","0","."
"3764","Engineering","Field","20502","X26415","D",0.336389961389961,0.398513436249285,0.600914808461978,2072,1749,1051,697,0,244,0,0,0,0,80,0,0,500,0,0,0,0,0,0,0,1978-12-04,"RTB",40,"N27","IN","SB31","G07","Plan Prod Control Spec II","FR 03","R","7",0,0,0,"Indirect","HQ","PGM613","1","0","."
"3765","Engineering","Field","20502","X13200","D",0.0833333333333333,0.102523659305994,0.897476340694006,1560,1268,1138,130,0,228,0,0,0,0,64,24,0,0,0,0,0,0,0,0,0,2008-06-23,"RTF",40,"Z09","IN","NT05","G05","Tech Support Specialist Sr","FR 05","R","7",0,0,0,"Indirect","HQ","PGM613","0","Resignation","42860"
"3766","Engineering","Field","20502","X27668","D",0.00146842878120411,0.00165107319757843,0.998348926802422,2043,1817,1814,3,0,123,0,0,0,0,104,0,-4,0,0,0,0,0,0,0,0,2008-02-04,"RTF",40,"Z07","VA","NT05","G05","Tech Support Specialist Sr","FR 05","R","7",0,0,0,"Indirect","HQ","PGM370","1","0","."
"3767","Engineering","Field","20502","X29265","D",0.0659448818897638,0.073224043715847,0.926775956284153,2032,1830,1696,134,0,122,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2010-10-04,"RTF",40,"Z08","IN","NT05","G05","Tech Support Specialist Sr","FR 05","R","7",0,0,0,"Indirect","HQ","PGM613","1","0","."
